,TOTAL VALUE ,TAX,LOT SQFT ,YR BUILT,GROSS AREA ,LIVING AREA,FLOORS ,ROOMS,BEDROOMS ,FULL BATH,HALF BATH,KITCHEN,FIREPLACE,REMODEL
5019,396.5,4987,5926,1910,2886,1856,2.0,7,4,1,1,1,1,None
5020,418.7,5267,6000,1930,3526,1998,2.0,6,3,1,0,1,1,Old
5021,309.0,3887,3673,1925,1695,1008,2.0,5,2,1,0,1,0,None
5022,410.8,5167,3748,1920,2230,1348,2.0,6,3,1,1,1,1,None
5023,539.1,6781,6255,1938,3808,2336,2.0,8,4,2,1,1,1,Recent
5024,351.7,4424,6250,1927,2071,1280,2.0,6,2,1,0,1,1,Recent
5025,468.8,5897,4750,1895,3784,2180,2.0,8,4,1,1,1,1,Recent
5026,359.6,4523,4750,1910,2062,1304,2.0,6,3,1,1,1,0,None
5027,368.0,4629,5250,1938,2025,1152,2.0,6,3,1,0,1,1,None
5028,370.4,4659,4461,1927,2185,1350,2.0,9,4,1,0,1,0,None
5029,383.9,4829,4370,1927,1944,1200,2.0,5,2,1,1,1,1,Recent
5030,399.4,5024,5025,1920,2638,1610,2.0,7,3,1,1,1,1,None
5031,387.6,4876,6000,1929,2654,1650,2.0,7,4,1,0,1,1,None
5032,323.5,4069,4750,1923,2008,1178,2.0,6,3,1,1,1,1,None
5033,379.3,4771,5000,1920,3284,1764,1.5,7,3,1,0,1,1,None
5034,736.7,9267,13960,1880,5358,3452,2.5,12,5,4,0,2,1,Old
5035,498.4,6269,6922,1920,3567,1932,2.0,7,3,1,1,1,1,None
5036,538.2,6770,5845,1925,2946,2248,2.0,8,4,2,1,1,1,Recent
5037,389.8,4903,7200,1950,3023,1221,1.0,5,2,1,0,1,1,None
5038,384.3,4834,5520,1924,2743,1641,2.0,7,3,1,0,1,1,None
5039,573.6,7215,13597,1950,5616,2536,1.0,5,3,2,1,1,1,None
5040,401.3,5048,5000,1925,2485,1726,2.0,5,3,1,1,1,0,Recent
5041,408.7,5141,6000,1930,3054,1827,2.0,8,3,1,1,1,1,None
5042,413.6,5203,5000,1928,2913,1702,2.0,8,3,1,1,1,1,None
5043,481.3,6054,7527,1954,3841,2280,2.0,7,3,1,1,1,2,Old
5044,420.6,5291,5300,1940,3605,2022,2.0,7,3,1,1,1,1,None
5045,385.2,4845,5632,1925,2530,1634,2.0,7,3,1,0,1,1,None
5046,484.5,6095,5353,1920,3272,2090,2.0,8,3,2,1,1,1,Recent
5047,427.0,5371,7785,1933,3267,1802,2.0,7,3,1,1,1,1,None
5048,368.1,4630,7322,1950,2442,1014,1.0,5,3,1,1,1,1,Old
5049,456.6,5744,7040,1950,2970,1708,2.0,7,3,1,2,1,1,None
5050,416.1,5234,5107,1935,2611,1702,2.0,7,4,1,1,1,1,Recent
5051,522.7,6575,6048,1938,3134,2006,2.0,7,3,2,1,1,2,None
5052,357.2,4493,6000,1920,2283,1404,2.0,7,3,1,0,1,1,None
5053,298.2,3751,4029,1950,2238,1104,1.0,6,3,1,1,1,0,None
5054,432.4,5439,5929,1925,2967,1716,2.0,7,3,2,1,1,1,None
5055,375.8,4727,6200,1925,2354,1504,2.0,7,3,1,1,1,0,None
5056,406.9,5118,5768,1930,2628,1628,2.0,7,3,1,1,1,0,Recent
5057,369.6,4649,4750,1925,1864,1152,2.0,6,3,1,0,1,1,None
5058,419.7,5279,5000,1910,3363,1919,2.0,8,3,2,1,1,0,Recent
5059,321.0,4038,3500,1920,2378,1408,2.0,7,4,1,0,1,1,None
5060,385.1,4844,4717,1925,2870,1663,2.0,7,4,1,1,1,0,None
5061,384.2,4833,5500,1928,2325,1380,2.0,7,3,1,0,1,1,None
5062,459.7,5783,6097,1930,3718,2032,2.0,8,3,1,1,1,0,None
5063,426.5,5365,8470,1950,2830,1271,1.0,5,3,1,1,1,1,None
5064,428.8,5394,4740,1910,4156,2221,2.0,9,5,1,1,1,2,Recent
5065,525.7,6613,7122,1914,4740,2625,2.0,8,4,1,1,1,0,Recent
5066,413.2,5198,7833,1940,3012,1792,2.0,7,3,1,1,1,1,None
5067,416.4,5238,4800,1950,2186,1431,2.0,7,3,1,1,1,1,None
5068,511.3,6432,5460,1920,2962,2208,2.0,10,3,2,1,1,0,Recent
5069,389.3,4897,6500,1920,2455,1392,2.0,6,3,2,0,1,0,None
5070,306.3,3853,5300,1954,2578,1227,1.0,6,3,1,1,1,1,None
5071,387.3,4872,5122,1940,2180,1232,2.0,6,3,1,0,1,0,None
5072,449.6,5655,7001,1909,3489,1625,1.0,7,4,2,0,1,0,Recent
5073,375.6,4725,5250,1940,2120,1288,2.0,6,3,1,1,1,1,Old
5074,351.9,4426,4750,1929,2115,1302,2.0,6,3,1,0,1,0,None
5075,457.2,5751,7125,1920,4020,2338,2.0,9,6,1,1,1,1,None
5076,415.4,5225,5000,1928,2725,1717,2.0,6,3,1,1,1,1,Recent
5077,398.0,5006,6016,1925,3240,1842,2.0,8,4,1,1,1,1,None
5078,439.6,5530,5300,1920,3104,1848,2.0,8,3,1,1,1,1,None
5079,386.2,4858,6160,1920,2561,1494,2.0,7,3,1,0,1,1,Old
5080,515.8,6488,5884,1938,3296,2276,2.0,7,3,1,1,1,1,None
5081,406.5,5113,7036,1945,2518,1449,2.0,7,3,1,1,1,1,Old
5082,450.1,5662,4750,1928,3125,1861,2.0,9,5,1,1,1,1,None
5083,399.6,5026,5915,1925,3044,1948,2.0,8,4,1,1,1,1,Recent
5084,492.4,6194,6567,1995,3011,1872,2.0,7,3,2,1,1,0,None
5085,448.9,5647,7213,1920,3497,2061,2.0,10,4,2,0,1,1,None
5086,445.9,5609,6251,1955,3418,2013,2.0,7,3,2,0,1,1,None
5087,340.6,4284,4770,1928,2150,1344,2.0,7,3,1,1,1,0,None
5088,333.6,4196,4000,1920,2220,1316,2.0,6,3,1,0,1,1,None
5089,498.0,6264,5928,1935,2771,1664,2.0,6,3,1,1,1,1,None
5090,460.8,5796,10072,1959,3084,1566,1.0,7,3,2,1,1,1,None
5091,443.5,5579,8423,1949,2160,1176,2.0,7,3,1,1,1,1,None
5092,568.7,7154,4775,1914,4350,2754,2.5,10,5,3,1,1,1,Recent
5093,417.2,5248,5600,1950,3162,1860,2.0,8,3,1,1,1,1,Recent
5094,383.9,4829,6866,1945,2688,1354,1.5,7,4,2,0,1,1,None
5095,587.2,7386,9042,1995,3236,1976,2.0,7,3,2,2,1,1,None
5096,393.5,4950,7015,1930,2364,1502,2.0,7,3,1,1,1,1,Recent
5097,363.1,4567,4750,1929,2120,1360,2.0,7,3,1,1,1,1,None
5098,356.7,4487,5000,1935,2104,1308,2.0,6,3,1,1,1,1,None
5099,376.5,4736,5500,1928,2639,1554,2.0,7,3,1,0,1,1,None
5100,468.9,5898,5500,1920,3288,2076,2.0,8,3,1,0,1,0,Recent
5101,479.4,6030,5900,1920,3272,1871,2.0,8,4,1,1,1,1,None
5102,388.9,4892,4750,1940,2537,1442,2.0,7,3,2,0,1,0,None
5103,389.3,4897,5333,1935,2314,1260,2.0,7,3,1,1,1,1,None
5104,355.4,4470,4000,1920,2532,1528,2.0,8,4,1,0,1,0,None
5105,422.9,5320,3894,1920,2945,1707,2.0,7,3,1,1,1,1,None
5106,380.8,4790,4177,1920,2592,1664,2.0,7,3,1,0,1,1,Old
5107,368.3,4633,5640,1945,2544,1354,1.5,5,2,1,0,1,1,None
5108,361.3,4545,4750,1928,2392,1456,2.0,8,3,1,1,1,0,None
5109,391.1,4920,5900,1925,3246,1842,2.0,8,4,1,0,1,1,Recent
5110,345.6,4347,4770,1920,2076,1288,2.0,6,3,1,0,1,0,None
5111,306.9,3860,4840,1960,2128,1064,1.0,5,2,1,0,1,1,None
5112,397.2,4996,5000,1959,3184,1476,1.0,5,2,2,0,1,1,None
5113,388.2,4883,4500,1920,2280,1554,2.0,8,4,1,1,1,1,None
5114,606.5,7629,5957,1927,4662,2722,2.0,7,4,1,2,1,1,Old
5115,352.8,4438,6246,1955,2278,987,1.0,6,2,1,0,1,1,None
5116,671.9,8452,13407,1955,4138,2720,1.0,7,3,2,1,2,1,None
5117,382.7,4814,4947,1925,2692,1661,2.0,6,3,1,1,1,1,None
5118,450.7,5669,4500,1925,3092,1870,2.0,9,4,1,1,1,1,Recent
5119,455.6,5731,6091,1920,3639,2242,2.0,7,3,2,0,1,1,None
5120,408.8,5142,8236,1925,2964,1850,2.0,8,4,1,0,1,1,None
5121,374.2,4707,4460,1930,2466,1618,2.0,6,3,1,0,1,1,None
5122,465.2,5852,4196,1920,1892,1792,2.0,7,4,1,1,1,1,Recent
5123,382.5,4811,6341,1940,2567,1531,2.0,7,4,1,1,1,1,None
5124,388.5,4887,6367,1950,2823,1649,2.0,6,4,1,1,1,1,None
5125,371.0,4667,7700,1900,2333,1391,2.0,6,3,1,0,1,0,None
5126,407.4,5125,7926,1941,2544,1606,2.0,7,3,1,0,1,1,None
5127,371.6,4674,7020,1938,2795,1580,2.0,8,4,1,1,1,0,None
5128,441.8,5557,4750,1929,2358,1500,2.0,7,3,1,1,1,1,Old
5129,353.3,4444,4280,1925,2400,1224,1.5,8,3,1,0,1,1,None
5130,339.4,4269,3588,1962,2628,1204,1.0,6,3,1,0,1,0,Recent
5131,465.3,5853,6162,1995,2640,1632,2.0,10,3,2,1,1,1,None
5132,357.4,4496,4593,1914,2226,1356,2.0,6,3,1,0,1,1,None
5133,355.0,4465,4000,1927,2324,1420,2.0,9,3,1,0,1,0,None
5134,370.3,4658,5000,1920,2648,1238,1.5,6,3,1,0,1,1,None
5135,482.2,6066,7005,1920,3522,2096,2.0,10,5,2,1,1,1,None
5136,371.3,4670,5500,1928,2221,1250,2.0,6,3,1,0,1,1,None
5137,361.8,4551,6740,1940,2620,1701,2.0,7,4,1,1,1,1,None
5138,385.5,4849,4902,1954,2672,1584,2.0,7,3,1,1,1,1,Old
5139,354.3,4457,4222,1936,2212,1347,2.0,7,3,1,1,1,1,Recent
5140,476.3,5991,5500,1925,2936,1836,2.0,8,4,1,1,1,1,Recent
5141,492.6,6196,6139,1935,2864,1852,2.0,8,4,1,1,1,1,None
5142,382.4,4810,6720,1910,2036,1176,2.0,6,3,1,0,1,1,None
5143,380.8,4790,6208,1965,2657,1310,1.0,6,3,1,1,1,1,None
5144,347.2,4367,5000,1920,2437,1476,2.0,8,3,1,1,1,1,None
5145,450.2,5663,5477,1910,3306,1960,2.0,8,3,1,1,1,0,None
5146,644.4,8106,9947,1955,4114,2947,1.0,9,4,2,0,1,2,None
5147,377.0,4742,4830,1909,2455,1505,2.0,6,3,1,1,1,0,None
5148,401.7,5053,5337,1916,2312,1384,2.0,6,3,1,1,1,1,None
5149,528.5,6648,9046,1995,3648,2208,2.0,8,4,2,2,1,1,None
5150,357.6,4498,4797,1929,2698,1411,2.0,7,3,1,0,1,0,None
5151,377.2,4745,6276,1930,2750,1918,2.0,9,4,2,0,1,1,None
5152,474.6,5970,4857,1915,4048,2291,2.0,10,4,1,1,1,1,None
5153,293.3,3689,6240,1955,2066,987,1.0,5,2,1,0,1,1,None
5154,414.3,5211,5000,1920,2868,1716,2.0,7,4,1,1,1,0,None
5155,368.2,4631,5100,1950,2560,1250,1.0,5,3,1,0,1,1,None
5156,421.2,5298,6190,1950,3165,1447,1.0,7,3,2,0,1,1,None
5157,374.3,4708,5000,1940,2117,1274,2.0,7,3,1,1,1,1,None
5158,300.3,3777,6050,1925,2092,936,1.0,5,2,1,0,1,1,None
5159,700.7,8814,7991,1998,4372,3544,2.0,9,4,2,1,1,1,None
5160,422.2,5311,8350,1954,2666,1841,1.0,5,3,1,0,1,0,None
5161,424.0,5333,4750,1928,2448,1464,2.0,7,3,1,0,1,1,None
5162,341.4,4294,4000,1928,2573,1544,2.0,7,3,1,0,1,0,Old
5163,423.2,5323,6343,1926,3340,1856,2.0,6,3,2,1,1,1,None
5164,492.2,6191,6001,1996,3018,1872,2.0,11,4,2,1,1,1,None
5165,407.1,5121,5125,1930,2395,1344,2.0,7,4,1,1,1,0,Recent
5166,615.5,7742,7763,1938,3678,2304,2.0,7,3,2,0,1,1,Recent
5167,414.5,5214,7705,1956,3398,1561,1.5,6,2,1,1,1,0,None
5168,431.0,5421,4222,1936,2840,1594,2.0,7,3,1,0,1,1,None
5169,356.7,4487,5282,1950,3050,1450,1.0,7,3,1,0,1,1,None
5170,448.7,5644,5000,1920,2932,1837,2.5,8,5,2,1,1,1,Recent
5171,423.2,5323,6525,1900,3081,1768,2.0,8,3,2,0,1,1,Recent
5172,298.1,3750,6402,1950,2736,1210,1.0,6,3,1,0,1,2,None
5173,410.5,5164,5000,1910,3476,1928,2.0,7,4,1,1,1,0,None
5174,399.8,5029,5247,1920,3215,1867,2.0,10,4,1,1,1,0,None
5175,407.3,5123,7011,1925,2888,1752,2.0,6,3,2,1,1,1,None
5176,356.4,4483,4860,1928,2196,1232,2.0,6,3,1,0,1,0,None
5177,349.0,4390,4825,1930,2136,1242,2.0,6,3,1,0,1,0,None
5178,386.1,4857,4887,1914,1864,1120,2.0,5,2,1,0,1,0,Old
5179,402.8,5067,5500,1916,2415,1426,2.0,6,3,1,0,1,1,None
5180,399.9,5030,5500,1920,2846,1716,2.0,8,3,1,1,1,1,None
5181,404.0,5082,5500,1930,2874,1752,2.0,6,3,1,1,1,0,None
5182,396.6,4989,7077,1930,2610,1590,2.0,6,3,1,0,1,1,None
5183,451.6,5681,7015,1930,3684,2128,2.0,8,4,1,1,1,1,None
5184,354.3,4457,4000,1924,2986,1694,2.0,7,3,1,0,1,1,None
5185,406.4,5112,5000,1920,3072,1779,2.0,6,3,1,0,1,1,Recent
5186,402.8,5067,4907,1929,2288,1464,2.0,6,3,1,0,1,1,None
5187,432.7,5443,6267,1935,3024,1872,2.0,7,3,1,1,1,1,Old
5188,371.8,4677,7010,1925,1944,1248,2.0,6,3,1,1,1,1,Recent
5189,342.7,4311,4222,1936,2020,1248,2.0,6,3,1,1,1,1,None
5190,385.1,4844,5000,1920,2736,1704,2.0,7,3,1,1,1,1,None
5191,394.6,4964,6055,1950,2988,1832,2.0,7,3,1,1,1,1,None
5192,333.6,4196,5120,1928,2244,1400,2.0,7,3,1,1,1,0,None
5193,330.1,4152,4507,1950,2388,1134,1.0,6,2,1,0,1,0,None
5194,376.8,4740,5000,1930,2303,1344,2.0,6,3,1,1,1,1,None
5195,675.3,8495,8001,2005,4684,2976,2.0,9,4,3,0,1,1,None
5196,274.3,3450,4755,1945,2624,1176,1.0,5,2,1,1,1,1,None
5197,437.1,5498,3839,1933,2922,1330,1.0,7,3,2,0,1,1,Recent
5198,482.5,6069,6800,1936,2826,1624,2.0,7,3,1,1,1,1,None
5199,363.3,4570,4937,1931,2347,1452,2.0,7,3,1,0,1,1,None
5200,369.7,4650,6440,1940,3638,1602,1.0,6,2,1,0,1,1,None
5201,667.6,8398,9386,2004,4371,2794,2.0,9,4,2,1,1,1,None
5202,364.6,4586,10203,1956,3098,1493,1.0,7,2,1,1,1,1,None
5203,370.3,4658,4752,1939,3661,1671,1.0,7,2,2,0,1,1,Recent
5204,373.3,4696,5000,1925,2406,1458,2.0,7,4,1,1,1,1,None
5205,320.5,4031,4890,1930,2002,1260,2.0,6,3,1,0,1,0,None
5206,386.3,4859,4925,1934,2391,1562,2.0,6,3,1,1,1,1,Recent
5207,439.8,5532,4500,1930,3026,1699,2.0,8,4,1,1,1,1,Recent
5208,407.7,5128,4500,1929,3495,1960,2.0,9,5,1,1,1,1,None
5209,360.3,4532,4500,1925,2680,1200,1.0,6,3,1,1,1,1,None
5210,402.1,5058,4852,1925,2204,1336,2.0,7,3,1,1,1,1,None
5211,334.2,4204,4946,1920,2347,1404,2.0,8,3,1,1,1,1,None
5212,361.8,4551,5000,1950,2397,1470,2.0,6,3,1,1,1,1,None
5213,371.3,4670,5000,1930,3176,1436,1.0,6,3,1,0,1,1,Recent
5214,374.0,4704,5500,1929,2379,1426,2.0,7,3,1,0,1,1,None
5215,342.7,4311,5000,1950,2158,1378,2.0,7,3,1,1,1,1,Recent
5216,276.6,3479,2126,1845,1719,958,1.5,7,3,1,0,1,0,None
5217,255.7,3216,3440,1910,1508,710,1.0,5,2,1,0,1,0,Old
5218,687.9,8653,9364,2004,4228,3022,2.0,8,3,2,1,1,1,None
5219,358.6,4511,4222,1944,2160,1352,2.0,6,3,1,1,1,1,None
5220,447.9,5634,5000,1920,3917,2012,2.0,11,4,1,1,1,0,None
5221,285.4,3590,5205,1950,1808,864,1.0,4,2,1,0,1,1,None
5222,405.6,5102,6219,1935,3053,1752,2.0,8,3,1,0,1,1,None
5223,373.4,4697,5127,1934,3262,1490,1.0,7,3,2,0,1,0,None
5224,620.4,7804,5000,2004,4149,2516,2.0,7,4,3,1,1,2,None
5225,376.6,4737,5500,1920,2541,1518,2.0,6,3,1,0,1,1,None
5226,401.1,5045,6041,1955,2711,1568,2.0,6,3,1,1,1,1,Recent
5227,620.4,7804,5000,2004,4149,2516,2.0,7,4,3,1,1,2,None
5228,461.9,5810,4750,1910,2810,1558,2.0,7,3,1,1,1,1,Recent
5229,526.5,6623,8180,1960,4116,2237,1.5,10,5,3,1,1,2,None
5230,354.7,4462,5000,1936,2355,1591,2.0,7,3,1,1,1,0,None
5231,403.6,5077,5000,1930,3012,1936,2.0,8,3,1,1,1,1,None
5232,366.6,4611,8265,1935,2880,1356,1.0,7,3,1,1,1,1,None
5233,460.3,5790,4048,1920,3171,1954,2.0,9,4,1,1,1,0,None
5234,368.3,4633,5334,1920,2681,1626,2.0,8,3,1,0,1,1,Old
5235,328.0,4126,4920,1954,2428,1092,1.0,6,3,1,1,1,1,None
5236,552.6,6951,5000,1925,5190,3420,2.0,8,4,2,1,1,1,Recent
5237,374.8,4714,5000,1925,2776,1536,2.0,7,3,1,1,1,1,Recent
5238,360.8,4538,4667,1930,2478,1410,2.0,6,3,1,1,1,1,None
5239,432.1,5435,7325,1930,2567,1752,2.0,7,3,2,0,1,0,None
5240,379.0,4767,7235,1957,2296,1552,1.0,7,3,1,1,1,0,None
5241,374.4,4709,4987,1934,2820,1624,2.0,7,3,1,0,1,0,Recent
5242,439.0,5522,5000,1930,3902,2287,2.5,8,4,2,0,1,1,None
5243,396.4,4986,5708,1950,2649,1494,2.0,7,3,1,1,1,1,None
5244,361.4,4546,6035,1950,2265,1225,2.0,6,3,1,1,1,1,None
5245,336.9,4238,4378,1940,2364,1075,1.0,6,3,1,1,1,1,None
5246,393.4,4948,6060,1928,2606,1565,2.0,7,3,1,0,1,0,None
5247,508.5,6396,6169,1955,3577,1971,2.0,8,4,2,1,1,2,Old
5248,352.6,4435,5000,1930,2608,1584,2.0,8,3,1,0,1,1,None
5249,594.2,7475,7277,1995,3668,2200,2.0,7,4,2,1,1,3,Recent
5250,428.4,5389,5000,1920,2655,1362,2.0,6,3,2,0,1,1,Recent
5251,357.3,4494,4559,1926,2326,1133,1.5,7,4,1,1,1,1,None
5252,448.5,5642,7063,1925,3187,1475,1.0,5,2,1,0,1,1,None
5253,360.1,4530,4848,1925,2910,1330,1.0,6,3,1,0,1,1,None
5254,344.5,4333,6647,1952,3037,1314,1.0,6,3,1,1,1,1,None
5255,375.3,4721,5000,1968,2248,1500,2.0,7,4,1,1,1,1,None
5256,432.7,5443,10000,1920,3080,1389,1.0,7,3,2,0,1,0,Recent
5257,412.4,5187,5500,1929,2655,1570,2.0,7,3,1,0,1,1,None
5258,421.2,5298,6395,1952,3199,1831,2.0,6,3,1,1,1,1,None
5259,367.4,4621,5000,1922,2616,1632,2.0,10,4,1,1,1,1,None
5260,286.6,3605,5095,1927,1966,936,1.0,5,1,1,0,1,1,None
5261,335.4,4219,5000,1933,2546,1323,1.5,6,3,1,0,1,1,None
5262,438.7,5518,4789,1910,2976,1680,2.0,7,3,2,1,1,0,None
5263,386.0,4855,3475,1940,2570,1582,2.0,7,3,1,1,1,0,None
5264,352.3,4431,4786,1933,2553,1570,2.0,7,3,1,0,1,1,None
5265,348.9,4389,4950,1919,2098,1296,2.0,6,3,1,0,1,1,None
5266,439.2,5525,5000,1909,3023,1738,2.0,7,3,1,1,1,1,Recent
5267,499.8,6287,4627,1947,3765,2037,2.0,7,4,2,0,1,1,None
5268,378.0,4755,5600,1920,2967,1584,2.0,7,4,1,1,1,1,None
5269,334.4,4206,5000,1925,3091,1399,1.0,6,3,1,0,1,1,None
5270,369.9,4653,5000,1960,2572,1470,2.0,7,4,1,1,1,1,None
5271,354.8,4463,4134,1925,2328,1456,2.0,7,3,1,1,1,1,None
5272,357.6,4498,5000,1930,2549,1632,2.0,7,3,1,0,1,1,None
5273,294.7,3707,10551,1945,1092,999,1.0,4,1,1,0,1,1,None
5274,346.3,4356,5000,1920,1890,1152,2.0,6,3,1,0,1,1,None
5275,346.7,4361,4843,1925,2910,1330,1.0,6,3,1,0,1,1,None
5276,345.8,4350,6126,1953,2494,1341,1.5,7,3,1,1,1,1,None
5277,433.4,5452,5000,1920,3384,1573,1.0,11,4,2,1,1,1,None
5278,383.4,4823,5000,1924,2481,1524,2.0,7,3,1,1,1,0,None
5279,439.3,5526,5000,1930,2784,1498,2.0,8,3,1,1,1,0,Old
5280,445.2,5600,6549,1924,2844,2178,2.0,7,4,1,1,1,1,None
5281,460.2,5789,6900,1920,3570,2086,2.0,12,5,2,1,1,1,None
5282,581.5,7315,8720,1989,4533,2353,2.0,8,4,2,1,1,1,None
5283,490.9,6175,6563,1950,3697,2317,2.0,10,5,2,0,1,1,Recent
5284,351.1,4416,5000,1930,2132,1391,2.0,7,3,1,0,1,0,None
5285,427.8,5381,4989,1947,2678,1539,2.0,6,3,1,1,1,1,None
5286,469.1,5901,4423,1935,4001,2256,2.0,7,3,1,1,1,1,Recent
5287,406.8,5117,5000,1936,3148,2088,2.0,11,3,1,0,1,1,Old
5288,377.2,4745,5248,1933,2608,1536,2.0,7,3,1,1,1,1,None
5289,401.2,5047,5000,1910,2294,1504,2.0,9,4,1,1,1,1,None
5290,460.9,5798,5000,1930,3527,1835,2.0,7,3,1,1,1,1,None
5291,370.3,4658,5088,1935,2223,1390,2.0,6,3,1,1,1,0,None
5292,312.8,3935,4905,1930,2352,1161,1.5,6,3,1,1,1,1,None
5293,389.8,4903,5000,1972,2400,1620,2.0,6,3,1,1,1,0,None
5294,421.0,5296,5000,1924,3798,1989,1.5,8,4,2,0,1,1,Old
5295,420.5,5289,6000,1923,2753,1584,2.0,6,3,1,0,1,1,None
5296,391.0,4918,5145,1949,3197,1726,1.5,8,4,2,1,1,1,None
5297,423.3,5325,5000,1920,2818,1558,2.0,7,3,1,1,1,1,Old
5298,362.2,4556,5271,1939,1872,1460,2.0,6,3,1,1,1,1,None
5299,392.5,4937,5300,1920,2791,1716,2.0,6,3,1,0,1,1,None
5300,387.9,4879,5823,1953,2567,1479,2.0,6,3,1,1,1,1,None
5301,407.8,5130,5581,1935,2351,1448,2.0,6,3,1,0,1,1,Old
5302,420.6,5291,6008,1934,2312,1452,2.0,9,3,1,1,1,1,None
5303,536.4,6747,7731,1989,4044,2318,2.0,8,4,2,1,1,0,None
5304,410.8,5167,5000,1935,2296,1508,2.0,7,3,1,1,1,1,None
5305,454.8,5721,5000,1928,3674,1932,2.0,9,4,2,0,1,1,None
5306,432.0,5434,6610,1930,3544,2106,2.5,10,4,2,1,1,0,Old
5307,368.6,4636,5000,1935,3040,1700,1.5,5,2,1,1,1,1,None
5308,373.4,4697,5000,1930,2848,1720,2.0,9,3,1,1,1,1,None
5309,284.4,3577,6242,1950,2065,1001,1.0,5,2,1,0,1,1,None
5310,386.2,4858,4992,1887,3255,1952,2.0,6,3,1,1,1,1,None
5311,379.6,4775,5200,1960,2592,1337,1.5,6,3,1,1,1,1,None
5312,374.8,4714,4817,1930,2634,1500,2.0,7,4,1,0,1,1,None
5313,467.4,5879,4424,1920,2574,1636,2.0,7,3,1,0,1,1,Old
5314,366.8,4614,7500,1945,3521,1583,1.0,6,3,2,0,1,1,None
5315,374.5,4711,5400,1926,2270,1442,2.0,8,3,2,0,1,0,None
5316,322.4,4055,6700,1930,2384,1476,2.0,7,3,1,1,1,1,None
5317,561.8,7067,9540,1970,4613,3112,2.0,9,4,2,1,1,1,None
5318,384.2,4833,3436,1947,2636,1496,2.0,9,3,1,1,1,1,Recent
5319,448.5,5642,4842,1930,2514,1534,2.0,7,3,1,1,1,1,Recent
5320,474.7,5971,5989,1936,3386,1840,2.0,6,3,1,1,1,1,None
5321,372.1,4681,5000,1962,2658,1737,2.0,7,4,1,1,1,1,None
5322,459.5,5780,6091,1955,3569,2225,2.5,8,5,2,1,1,1,None
5323,421.2,5298,6697,1923,2573,1404,2.0,6,3,2,1,1,1,None
5324,348.3,4381,5000,1938,2441,1319,1.5,6,2,1,0,1,1,None
5325,394.3,4960,5607,1935,2196,1344,2.0,6,3,1,0,1,1,None
5326,332.1,4177,5740,1940,2029,1210,2.0,7,3,1,1,1,1,None
5327,356.0,4478,4568,1930,2916,1333,1.0,8,4,1,1,1,0,None
5328,526.0,6617,8802,1987,3456,1944,2.0,7,4,1,2,1,1,None
5329,333.5,4195,4000,1925,2373,1350,2.0,8,3,2,0,1,0,None
5330,400.5,5038,4500,1939,2433,1368,2.0,6,3,1,1,1,1,None
5331,308.3,3878,4375,1938,2158,1183,1.5,6,3,1,0,1,1,None
5332,330.5,4157,3300,1960,2472,1090,1.0,6,3,2,0,1,1,None
5333,486.6,6121,5000,1904,3000,1684,2.0,7,3,1,1,1,1,Old
5334,428.1,5385,5671,1937,2302,1488,2.0,7,3,1,1,1,1,None
5335,378.4,4760,4811,1930,2734,1560,2.0,8,4,1,0,1,0,None
5336,369.7,4650,5000,1930,2511,1429,2.0,7,3,1,1,1,1,None
5337,404.2,5084,4375,1938,4095,2285,1.5,9,3,2,0,1,1,None
5338,427.4,5376,4739,1994,2613,2019,2.0,12,4,2,1,1,1,None
5339,380.8,4790,6381,1954,2653,1416,2.0,8,3,1,1,1,1,None
5340,632.8,7960,8927,1999,3968,2540,2.0,9,4,3,1,1,1,None
5341,339.4,4269,5000,1930,1992,1250,2.0,6,3,1,0,1,1,None
5342,486.5,6120,6541,1950,3316,1846,2.0,7,3,1,1,1,1,None
5343,407.7,5128,6172,1920,4576,2421,1.5,7,4,2,0,1,1,None
5344,423.9,5332,5264,1930,2596,1572,2.0,6,3,1,1,1,1,None
5345,486.0,6113,4500,1940,4239,2458,2.5,8,4,1,1,1,1,None
5346,365.3,4595,4468,1938,3190,1644,1.5,6,2,1,1,1,1,Recent
5347,422.7,5317,5660,1994,2786,2086,2.0,10,4,2,1,1,1,None
5348,378.3,4759,4500,1930,2577,1220,1.5,6,3,1,1,1,1,Recent
5349,339.3,4268,5750,1950,1968,1047,1.5,5,2,1,0,1,1,None
5350,362.7,4562,5288,1939,2570,1525,2.0,8,3,1,0,1,1,None
5351,381.7,4801,6000,1925,2799,1350,2.0,8,3,1,0,1,1,None
5352,363.8,4576,5000,1920,2292,1464,2.0,7,3,1,1,1,0,Old
5353,377.5,4748,5708,1955,2376,1488,2.0,6,3,1,1,1,1,None
5354,498.3,6268,6000,1960,3797,2056,2.0,7,4,2,1,1,1,Recent
5355,400.4,5037,6975,1952,3169,1378,1.0,6,3,1,1,1,1,None
5356,602.3,7576,6010,2004,3390,2136,2.0,8,4,2,1,1,1,None
5357,450.3,5664,5000,1935,2350,1404,2.0,8,3,1,0,1,1,None
5358,528.4,6647,9022,1987,2880,1944,2.0,7,4,2,1,1,1,None
5359,407.1,5121,4846,1930,2332,1404,2.0,6,3,1,0,1,1,Old
5360,339.1,4265,5000,1930,1980,1250,2.0,6,3,1,0,1,1,None
5361,435.7,5481,6079,1955,3362,2074,2.0,10,5,1,1,1,1,Old
5362,387.8,4878,6160,1935,2606,1550,2.0,6,3,1,1,1,1,None
